id,Compound_CID,Data_Source,Compound,Source_Chemical_ID,Source_Chemical,Source_Chemical_URL,Source_Target_ID,Source_Target,Source_Target_URL,Protein_Accession,Protein,Gene_ID,Gene,Taxonomy_ID,Taxonomy,Action,Activity_Name,Activity,Evidence_IDs,Evidence_URLs,Evidence_PMIDs,Evidence_DOIs,pmcids,pclids,References
129141,544,Comparative Toxicogenomics Database (CTD),Arsenite ion,C015001,arsenite,https://ctdbase.org/detail.go?type=chem&acc=C015001,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Arsenite results in increased expression of PARP1 protein|curcumin promotes the reaction [arsenite results in increased expression of PARP1 protein],,,PMID:18392098,https://www.ncbi.nlm.nih.gov/pubmed/18392098,18392098,,PMC2274986,8592709,"Mukherjee S, Roy M, Dey S, Bhattacharya RK. A Mechanistic Approach for Modulation of Arsenic Toxicity in Human Lymphocytes by Curcumin, an Active Constituent of Medicinal Herb Curcuma longa Linn. J Clin Biochem Nutr. 2007 Jul;41(1):32–42. PMID: 18392098; PMCID: PMC2274986."
129142,544,Comparative Toxicogenomics Database (CTD),Arsenite ion,C015001,arsenite,https://ctdbase.org/detail.go?type=chem&acc=C015001,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),TP53 mutant form inhibits the reaction [arsenite results in increased cleavage of PARP1 protein],,,PMID:22260869,https://www.ncbi.nlm.nih.gov/pubmed/22260869,22260869,,,16779507,"Keim A, Rössler OG, Rothhaar TL, Thiel G. Arsenite-induced apoptosis of human neuroblastoma cells requires p53 but occurs independently of c-Jun. Neuroscience. 2012 Mar 29;206():25–38. doi: 10.1016/j.neuroscience.2012.01.001. PMID: 22260869."
129143,544,Comparative Toxicogenomics Database (CTD),Arsenite ion,C015001,arsenite,https://ctdbase.org/detail.go?type=chem&acc=C015001,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Zinc inhibits the reaction [arsenite results in decreased activity of PARP1 protein],,,PMID:18707137,https://www.ncbi.nlm.nih.gov/pubmed/18707137,18707137,,PMC3606021,5823358,"Qin XJ, Hudson LG, Liu W, Ding W, Cooper KL, Liu KJ. Dual actions involved in arsenite-induced oxidative DNA damage. Chem Res Toxicol. 2008 Sep;21(9):1806–13. PMID: 18707137; PMCID: PMC3606021."
129144,544,Comparative Toxicogenomics Database (CTD),Arsenite ion,C015001,arsenite,https://ctdbase.org/detail.go?type=chem&acc=C015001,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),Arsenite results in increased cleavage of PARP1 protein,,,PMID:23396362|PMID:32980394,https://www.ncbi.nlm.nih.gov/pubmed/23396362|https://www.ncbi.nlm.nih.gov/pubmed/32980394,23396362|32980394,,PMC3883870,12915031|17453143,"Lou B, Hu Y, Lu X, Zhang X, Li Y, Pi J, Xu Y. Long-isoform NRF1 protects against arsenic cytotoxicity in mouse bone marrow-derived mesenchymal stem cells by suppressing mitochondrial ROS and facilitating arsenic efflux. Toxicol Appl Pharmacol. 2020 Nov 15;407():115251. doi: 10.1016/j.taap.2020.115251. PMID: 32980394.|Yu Y, Zhang D, Huang H, Li J, Zhang M, Wan Y, Gao J, Huang C. NF-?B1 p50 promotes p53 protein translation through miR-190 downregulation of PHLPP1. Oncogene. 2014 Feb 20;33(8):996–1005. PMID: 23396362; PMCID: PMC3883870."
129332,544,Comparative Toxicogenomics Database (CTD),Arsenite ion,C015001,arsenite,https://ctdbase.org/detail.go?type=chem&acc=C015001,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),PHLPP1 protein affects the reaction [NFKB1 protein affects the reaction [arsenite results in increased cleavage of PARP1 protein]]|nfkb1 protein affects the reaction [arsenite results in increased cleavage of PARP1 protein]|mir190a affects the reaction [NFKB1 protein affects the reaction [arsenite results in increased cleavage of PARP1 protein]],,,PMID:23396362,https://www.ncbi.nlm.nih.gov/pubmed/23396362,23396362,,PMC3883870,17453143,"Yu Y, Zhang D, Huang H, Li J, Zhang M, Wan Y, Gao J, Huang C. NF-?B1 p50 promotes p53 protein translation through miR-190 downregulation of PHLPP1. Oncogene. 2014 Feb 20;33(8):996–1005. PMID: 23396362; PMCID: PMC3883870."
129333,544,Comparative Toxicogenomics Database (CTD),Arsenite ion,C015001,arsenite,https://ctdbase.org/detail.go?type=chem&acc=C015001,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),NFE2L1 alternative form affects the reaction [arsenite results in increased cleavage of PARP1 protein],,,PMID:32980394,https://www.ncbi.nlm.nih.gov/pubmed/32980394,32980394,,,12915031,"Lou B, Hu Y, Lu X, Zhang X, Li Y, Pi J, Xu Y. Long-isoform NRF1 protects against arsenic cytotoxicity in mouse bone marrow-derived mesenchymal stem cells by suppressing mitochondrial ROS and facilitating arsenic efflux. Toxicol Appl Pharmacol. 2020 Nov 15;407():115251. doi: 10.1016/j.taap.2020.115251. PMID: 32980394."
129334,544,Comparative Toxicogenomics Database (CTD),Arsenite ion,C015001,arsenite,https://ctdbase.org/detail.go?type=chem&acc=C015001,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Arsenite results in increased degradation of PARP1 protein,,,PMID:9766529,https://www.ncbi.nlm.nih.gov/pubmed/9766529,9766529,,,18533621,"Chen YC, Lin-Shiau SY, Lin JK. Involvement of reactive oxygen species and caspase 3 activation in arsenite-induced apoptosis. J Cell Physiol. 1998 Nov;177(2):324–33. doi: 10.1002/(sici)1097-4652(199811)177:2<324::aid-jcp14>3.0.co;2-9. PMID: 9766529."
163058,545,Toxin and Toxin Target Database (T3DB),Arsenous acid,T3D0282,Arsenous acid,http://www.t3db.ca/toxins/T3D0282,BE0001717,Poly [ADP-ribose] polymerase 1,http://www.t3db.ca/biodb/bio_entities/BE0001717,P09874,Poly [ADP-ribose] polymerase 1,142,PARP1,9606,Homo sapiens (human),Arsenic binding of PARP-1 is believed to induce carcinogenesis by affecting DNA repair. (A17),,,PMID:18164070,https://www.ncbi.nlm.nih.gov/pubmed/18164070,18164070,,,28834896,"Kitchin KT, Wallace K. The role of protein binding of trivalent arsenicals in arsenic carcinogenesis and toxicity. Journal of Inorganic Biochemistry. 2008 Mar;102(3):532–9. doi: 10.1016/j.jinorgbio.2007.10.021."
80526,547,Comparative Toxicogenomics Database (CTD),"3,4-Dihydroxyphenylacetic Acid",D015102,"3,4-Dihydroxyphenylacetic Acid",https://ctdbase.org/detail.go?type=chem&acc=D015102,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),"[PARP1 protein results in increased susceptibility to 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine] which results in increased abundance of 3,4-dihydroxyphenylacetic acid",,,PMID:10318960,https://www.ncbi.nlm.nih.gov/pubmed/10318960,10318960,,PMC21936,33415557,"Mandir AS, Przedborski S, Jackson-Lewis V, Wang ZQ, Simbulan-Rosenthal CM, Smulson ME, Hoffman BE, Guastella DB, Dawson VL, Dawson TM. Poly(ADP-ribose) polymerase activation mediates 1-methyl-4-phenyl-1, 2,3,6-tetrahydropyridine (MPTP)-induced parkinsonism. Proc Natl Acad Sci U S A. 1999 May 11;96(10):5774–9. PMID: 10318960; PMCID: PMC21936."
76536,670,Comparative Toxicogenomics Database (CTD),Dihydroxyacetone,D004098,Dihydroxyacetone,https://ctdbase.org/detail.go?type=chem&acc=D004098,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Dihydroxyacetone results in increased cleavage of PARP1 protein,,,PMID:29193605|PMID:38867704,https://www.ncbi.nlm.nih.gov/pubmed/29193605|https://www.ncbi.nlm.nih.gov/pubmed/38867704,29193605|38867704,,PMC11347775|PMC5809210,28382952|37322303,"Hernandez A, Hedlich-Dwyer J, Hussain S, Levi H, Sonavane M, Suzuki T, Kamiya H, Gassman NR. Acute exposure to dihydroxyacetone promotes genotoxicity and chromosomal instability in lung, cardiac, and liver cell models. Toxicol Sci. 2024 Sep 01;201(1):85–102. PMID: 38867704; PMCID: PMC11347775.|Smith KR, Granberry M, Tan MCB, Daniel CL, Gassman NR. Dihydroxyacetone induces G2/M arrest and apoptotic cell death in A375P melanoma cells. Environmental Toxicology. 2017 Nov 29;33(3):333–42. doi: 10.1002/tox.22520."
76537,670,Comparative Toxicogenomics Database (CTD),Dihydroxyacetone,D004098,Dihydroxyacetone,https://ctdbase.org/detail.go?type=chem&acc=D004098,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Dihydroxyacetone results in increased cleavage of PARP1 protein,,,PMID:38582340,https://www.ncbi.nlm.nih.gov/pubmed/38582340,38582340,,PMC11069339,37119666,"Hernandez A, Belfleur L, Migaud M, Gassman NR. A tipping point in dihydroxyacetone exposure: mitochondrial stress and metabolic reprogramming alter survival in rat cardiomyocytes H9c2 cells. Chemico-Biological Interactions. 2024 May;394():110991. doi: 10.1016/j.cbi.2024.110991."
132310,679,Comparative Toxicogenomics Database (CTD),Dimethyl Sulfoxide,D004121,Dimethyl Sulfoxide,https://ctdbase.org/detail.go?type=chem&acc=D004121,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),Dimethyl sulfoxide results in increased cleavage of PARP1 protein,,,PMID:22535522,https://www.ncbi.nlm.nih.gov/pubmed/22535522,22535522,,PMC3374744,18777117,"Tang HL, Tang HM, Mak KH, Hu S, Wang SS, Wong KM, Wong CS, Wu HY, Law HT, Liu K, Talbot CC, Lau WK, Montell DJ, Fung MC. Cell survival, DNA damage, and oncogenic transformation after a transient and reversible apoptotic response. Mol Biol Cell. 2012 Jun;23(12):2240–52. PMID: 22535522; PMCID: PMC3374744."
109512,681,Comparative Toxicogenomics Database (CTD),Dopamine,D004298,Dopamine,https://ctdbase.org/detail.go?type=chem&acc=D004298,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),PRKN protein inhibits the reaction [dopamine results in increased cleavage of PARP1 protein],,,PMID:15198987,https://www.ncbi.nlm.nih.gov/pubmed/15198987,15198987,,,8547151,"Jiang H, Ren Y, Zhao J, Feng J. Parkin protects human dopaminergic neuroblastoma cells against dopamine-induced apoptosis. Hum Mol Genet. 2004 Aug 15;13(16):1745–54. doi: 10.1093/hmg/ddh180. PMID: 15198987."
109924,681,Comparative Toxicogenomics Database (CTD),Dopamine,D004298,Dopamine,https://ctdbase.org/detail.go?type=chem&acc=D004298,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Dopamine promotes the reaction [zinc deficiency results in increased cleavage of PARP1 protein]|zinc deficiency promotes the reaction [dopamine results in increased cleavage of PARP1 protein],,,PMID:23377617,https://www.ncbi.nlm.nih.gov/pubmed/23377617,23377617,,PMC3627551,17435572,"Omata Y, Salvador GA, Supasai S, Keenan AH, Oteiza PI. Decreased zinc availability affects glutathione metabolism in neuronal cells and in the developing brain. Toxicol Sci. 2013 May;133(1):90–100. PMID: 23377617; PMCID: PMC3627551."
109925,681,Comparative Toxicogenomics Database (CTD),Dopamine,D004298,Dopamine,https://ctdbase.org/detail.go?type=chem&acc=D004298,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Dopamine results in increased cleavage of PARP1 protein,,,PMID:15198987|PMID:17603292|PMID:19410601|PMID:22987761|PMID:23377617,https://www.ncbi.nlm.nih.gov/pubmed/15198987|https://www.ncbi.nlm.nih.gov/pubmed/17603292|https://www.ncbi.nlm.nih.gov/pubmed/19410601|https://www.ncbi.nlm.nih.gov/pubmed/22987761|https://www.ncbi.nlm.nih.gov/pubmed/23377617,15198987|17603292|19410601|22987761|23377617,,PMC3627551,2361708|8547151|17435572|28187087|32959147,"Omata Y, Salvador GA, Supasai S, Keenan AH, Oteiza PI. Decreased zinc availability affects glutathione metabolism in neuronal cells and in the developing brain. Toxicol Sci. 2013 May;133(1):90–100. PMID: 23377617; PMCID: PMC3627551.|Li F, Tian X, Zhou Y, Zhu L, Wang B, Ding M, Pang H. Dysregulated expression of secretogranin III is involved in neurotoxin-induced dopaminergic neuron apoptosis. J Neurosci Res. 2012 Dec;90(12):2237–46. doi: 10.1002/jnr.23121. PMID: 22987761.|Giménez-Xavier P, Francisco R, Santidrián AF, Gil J, Ambrosio S. Effects of dopamine on LC3-II activation as a marker of autophagy in a neuroblastoma cell model. Neurotoxicology. 2009 Jul;30(4):658–65. doi: 10.1016/j.neuro.2009.04.007. PMID: 19410601.|Lee MK, Kang SJ, Poncz M, Song K, Park KS. Resveratrol protects SH-SY5Y neuroblastoma cells from apoptosis induced by dopamine. Experimental & Molecular Medicine. 2007 Jun 01;39(3):376–84. doi: 10.1038/emm.2007.42.|Jiang H, Ren Y, Zhao J, Feng J. Parkin protects human dopaminergic neuroblastoma cells against dopamine-induced apoptosis. Hum Mol Genet. 2004 Aug 15;13(16):1745–54. doi: 10.1093/hmg/ddh180. PMID: 15198987."
109926,681,Comparative Toxicogenomics Database (CTD),Dopamine,D004298,Dopamine,https://ctdbase.org/detail.go?type=chem&acc=D004298,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Resveratrol inhibits the reaction [dopamine results in increased cleavage of PARP1 protein],,,PMID:17603292,https://www.ncbi.nlm.nih.gov/pubmed/17603292,17603292,,,2361708,"Lee MK, Kang SJ, Poncz M, Song K, Park KS. Resveratrol protects SH-SY5Y neuroblastoma cells from apoptosis induced by dopamine. Experimental & Molecular Medicine. 2007 Jun 01;39(3):376–84. doi: 10.1038/emm.2007.42."
109927,681,Comparative Toxicogenomics Database (CTD),Dopamine,D004298,Dopamine,https://ctdbase.org/detail.go?type=chem&acc=D004298,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),"[PARP1 protein results in increased susceptibility to 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine] which results in increased abundance of dopamine",,,PMID:10318960,https://www.ncbi.nlm.nih.gov/pubmed/10318960,10318960,,PMC21936,33415557,"Mandir AS, Przedborski S, Jackson-Lewis V, Wang ZQ, Simbulan-Rosenthal CM, Smulson ME, Hoffman BE, Guastella DB, Dawson VL, Dawson TM. Poly(ADP-ribose) polymerase activation mediates 1-methyl-4-phenyl-1, 2,3,6-tetrahydropyridine (MPTP)-induced parkinsonism. Proc Natl Acad Sci U S A. 1999 May 11;96(10):5774–9. PMID: 10318960; PMCID: PMC21936."
90144,702,Comparative Toxicogenomics Database (CTD),Ethanol,D000431,Ethanol,https://ctdbase.org/detail.go?type=chem&acc=D000431,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Ethanol results in increased cleavage of PARP1 protein,,,PMID:21410490|PMID:24374569|PMID:33516933|PMID:35158046,https://www.ncbi.nlm.nih.gov/pubmed/21410490|https://www.ncbi.nlm.nih.gov/pubmed/24374569|https://www.ncbi.nlm.nih.gov/pubmed/33516933|https://www.ncbi.nlm.nih.gov/pubmed/35158046,21410490|24374569|33516933|35158046,,,20174455|25089196|28903644|33888318,"Song XY, Liu PC, Liu WW, Hayashi T, Mizuno K, Hattori S, Fujisaki H, Ikejima T. Protective effects of silibinin against ethanol- or acetaldehyde-caused damage in liver cell lines involve the repression of mitochondrial fission. Toxicol In Vitro. 2022 Apr;80():105330. doi: 10.1016/j.tiv.2022.105330. PMID: 35158046.|Xia Z, Wang C, Wang X, Yu H, Yao H, Shen H, Lan X, Wu X, Zhang G. NCX3 alleviates ethanol-induced apoptosis of SK-N-SH cells via the elimination of intracellular calcium ions. Toxicol In Vitro. 2021 Apr;72():105104. doi: 10.1016/j.tiv.2021.105104. PMID: 33516933.|Clave S, Joya X, Salat-Batlle J, Garcia-Algar O, Vall O. Ethanol cytotoxic effect on trophoblast cells. Toxicol Lett. 2014 Mar 03;225(2):216–21. doi: 10.1016/j.toxlet.2013.12.018. PMID: 24374569.|von Haefen C, Sifringer M, Menk M, Spies CD. Ethanol enhances susceptibility to apoptotic cell death via down-regulation of autophagy-related proteins. Alcohol Clin Exp Res. 2011 Aug;35(8):1381–91. doi: 10.1111/j.1530-0277.2011.01473.x. PMID: 21410490."
90145,702,Comparative Toxicogenomics Database (CTD),Ethanol,D000431,Ethanol,https://ctdbase.org/detail.go?type=chem&acc=D000431,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Ethanol results in increased expression of and results in increased cleavage of PARP1 protein,,,PMID:35149083,https://www.ncbi.nlm.nih.gov/pubmed/35149083,35149083,,,33888189,"Chen W, Zhang Q, Ding M, Yao J, Guo Y, Yan W, Yu S, Shen Q, Huang M, Zheng Y, Lin Y, Wang Y, Liu Z, Lu L. Alcohol triggered bile acid disequilibrium by suppressing BSEP to sustain hepatocellular carcinoma progression. Chem Biol Interact. 2022 Apr 01;356():109847. doi: 10.1016/j.cbi.2022.109847. PMID: 35149083."
90342,702,Comparative Toxicogenomics Database (CTD),Ethanol,D000431,Ethanol,https://ctdbase.org/detail.go?type=chem&acc=D000431,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Silybin inhibits the reaction [ethanol results in increased cleavage of PARP1 protein],,,PMID:35158046,https://www.ncbi.nlm.nih.gov/pubmed/35158046,35158046,,,33888318,"Song XY, Liu PC, Liu WW, Hayashi T, Mizuno K, Hattori S, Fujisaki H, Ikejima T. Protective effects of silibinin against ethanol- or acetaldehyde-caused damage in liver cell lines involve the repression of mitochondrial fission. Toxicol In Vitro. 2022 Apr;80():105330. doi: 10.1016/j.tiv.2022.105330. PMID: 35158046."
90343,702,Comparative Toxicogenomics Database (CTD),Ethanol,D000431,Ethanol,https://ctdbase.org/detail.go?type=chem&acc=D000431,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Sirolimus inhibits the reaction [ethanol results in increased cleavage of PARP1 protein],,,PMID:21410490,https://www.ncbi.nlm.nih.gov/pubmed/21410490,21410490,,,28903644,"von Haefen C, Sifringer M, Menk M, Spies CD. Ethanol enhances susceptibility to apoptotic cell death via down-regulation of autophagy-related proteins. Alcohol Clin Exp Res. 2011 Aug;35(8):1381–91. doi: 10.1111/j.1530-0277.2011.01473.x. PMID: 21410490."
90348,702,Comparative Toxicogenomics Database (CTD),Ethanol,D000431,Ethanol,https://ctdbase.org/detail.go?type=chem&acc=D000431,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),"PARP1 protein affects the reaction [ethanol results in increased expression of CYBB mrna]|parp1 protein affects the reaction [ethanol results in increased expression of GCK mrna]|parp1 protein affects the reaction [ethanol results in increased expression of NCF1 mrna]|n-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride inhibits the reaction [ethanol results in increased activity of PARP1 protein]|parp1 protein affects the reaction [ethanol results in increased expression of TNF mrna]|parp1 protein affects the reaction [ethanol results in increased expression of ICAM1 mrna]|parp1 protein affects the reaction [ethanol results in increased expression of CCL3 mrna]|parp1 protein affects the reaction [ethanol results in increased expression of MPO mrna]|parp1 protein affects the reaction [ethanol results in increased expression of G6PC1 mrna]|ethanol results in increased activity of PARP1 protein|parp1 protein affects the reaction [ethanol results in increased expression of GPT protein]|parp1 protein affects the reaction [ethanol results in increased expression of IFNG mrna]|parp1 protein affects the reaction [ethanol results in increased expression of NOS2 mrna]|parp1 protein affects the reaction [ethanol results in increased expression of IL1B mrna]|parp1 protein affects the reaction [ethanol results in increased expression of ACACB mrna]|parp1 protein affects the reaction [ethanol results in increased expression of SREBF1 mrna]|5-aminoisoquinolinone inhibits the reaction [ethanol results in increased activity of PARP1 protein]|parp1 protein affects the reaction [ethanol results in increased expression of CCR2 mrna]|parp1 protein affects the reaction [ethanol results in increased expression of CXCL2 mrna]|parp1 protein affects the reaction [ethanol results in increased expression of ACACA mrna]",,,PMID:27984176,https://www.ncbi.nlm.nih.gov/pubmed/27984176,27984176,,,31061321,"Mukhopadhyay P, Horváth B, Rajesh M, Varga ZV, Gariani K, Ryu D, Cao Z, Holovac E, Park O, Zhou Z, Xu MJ, Wang W, Godlewski G, Paloczi J, Nemeth BT, Persidsky Y, Liaudet L, Haskó G, Bai P, Boulares AH, Auwerx J, Gao B, Pacher P. PARP inhibition protects against alcoholic and non-alcoholic steatohepatitis. J Hepatol. 2017 Mar;66(3):589–600. doi: 10.1016/j.jhep.2016.10.023. PMID: 27984176."
